question_id,question,expected,response,correct,gold_position
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,1
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,5
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,10
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,15
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,Frida Bäcke,True,20
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,25
item_0184,Who was the pastry chef for the 2024 Nobel Banquet?,Frida Bäcke,I don't know.,False,30
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,1
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,5
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,10
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,15
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,20
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,25
item_0185,Whose wife Rosalind Lee was noted as a potential snub for the 2024 Nobel Prize in Physiology or Medicine?,Victor Ambros,Victor Ambros,True,30
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,1
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,5
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,10
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,15
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,20
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,25
item_0186,What publication called the 2024 Prize in Economic Sciences one of the most controversial in recent history?,The Atlantic,The Atlantic,True,30
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,Hinton,True,1
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,Hinton,True,5
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,I don't know.,False,10
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,Hinton,True,15
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,I don't know.,False,20
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,Hinton,True,25
item_0187,Which 2024 Nobel Physics laureate's award provoked debates about the lack of recognition for computation and mathematics?,Hinton,Hinton,True,30
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,From November 30 to December 8.,True,1
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,"From November 30 to December 8, 2024.",True,5
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,"From November 30 to December 8, 2024.",True,10
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,I don't know.,False,15
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,"From November 30 to December 8, 2024.",True,20
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,"From November 30 to December 8, 2024.",True,25
item_0188,From which dates did the Nobel Prize Museum set up citywide illuminations across Oslo in 2024?,November 30 to December 8,"From November 30 to December 8, 2024.",True,30
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,The winners in each category were announced from October 7 to October 14.,True,1
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,The winners in each category were announced from October 7 to October 14.,True,5
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,"The winners in each category were announced from October 7 to October 14, 2024.",True,10
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,"The winners in each category were announced from October 7 to October 14, 2024.",True,15
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,"The winners in each category were announced from October 7 to October 14, 2024.",True,20
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,The winners in each category were announced from October 7 to October 14.,True,25
item_0189,On what dates were the 2024 Nobel Prize winners announced?,October 7 to October 14,"The winners in each category were announced from October 7 to October 14, 2024.",True,30
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,1
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,5
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,10
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,15
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,20
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,25
item_0190,Which three economists' work was criticized for inaccurately describing and analyzing history in the 2024 Economics Nobel controversy?,"Acemoglu, Johnson, and Robinson","Acemoglu, Johnson, and Robinson",True,30
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,229,True,1
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,I don't know.,False,5
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,I don't know.,False,10
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,I don't know.,False,15
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,229,True,20
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,I don't know.,False,25
item_0191,"As of 2025, how many people have been awarded the Nobel Prize in Physics?",229,229,True,30
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,1
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,5
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,10
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,15
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,20
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,25
item_0192,What was the 2025 Nobel Prize in Physiology or Medicine awarded for?,regulatory T cells,I don't know.,False,30
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,1
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,5
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,10
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,15
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,20
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,25
item_0193,"As of 2025, how many Nobel Prizes in Physiology or Medicine have been awarded to individuals?",232,116,False,30
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,1
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,5
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,10
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,15
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,20
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,25
item_0194,How many times through 2025 has the Nobel Prize in Physiology or Medicine been shared by three laureates?,41 times,41 times,True,30
item_0195,Who was the 2025 female Nobel laureate in Physiology or Medicine?,Mary E. Brunkow,Mary E. Brunkow,True,1
item_0195,Who was the 2025 female Nobel laureate in Physiology or Medicine?,Mary E. Brunkow,Mary E. Brunkow,True,5
item_0195,Who was the 2025 female Nobel laureate in Physiology or Medicine?,Mary E. Brunkow,Mary E. Brunkow,True,10
item_0195,Who was the 2025 female Nobel laureate in Physiology or Medicine?,Mary E. Brunkow,Mary E. Brunkow,True,15
item_0195,Who was the 2025 female Nobel laureate in Physiology or Medicine?,Mary E. Brunkow,Mary E. Brunkow,True,20
